ticker,sig,n_ins,ceo_cfo,value,adv,ex_spy,ex_iwm
TRS,2025-03-03,4,False,763250.28,10035069.679727554,1375.3831370751018,1434.6806575164555
MBC,2025-03-04,2,False,380634.13,18721544.85558033,526.2644135612298,486.9842783600847
MRNA,2025-03-04,2,True,6008569.33,415434081.248579,-1188.414781194621,-1227.6949163957659
NOG,2025-03-04,2,True,1164085.0,56284554.44540024,1524.2201297821366,1484.9399945809917
CLVT,2025-03-05,2,False,354192.66,37602089.277107716,-612.7545947267571,-480.12042853847026
ECPG,2025-03-05,2,True,2106800.0,16065803.00819397,-223.8241110630397,-91.18994487475288
FMC,2025-03-05,2,True,2138968.0,168005371.6893959,472.27072630033285,604.9048924886197
FTDR,2025-03-05,2,True,424850.0,43158414.92164612,-498.14029910620906,-365.50613291792223
STRA,2025-03-05,2,False,946833.6,11773264.321899414,478.2604354019154,610.8946015902022
AMRC,2025-03-06,4,True,1338783.84,10720601.41351223,1844.1726072694591,1819.8469050016724
BLMN,2025-03-06,3,True,1129450.0,29537509.05875206,-1152.6944355477074,-1177.020137815494
ECAT,2025-03-06,2,False,3512488.4,5440657.956800461,-15.96713890524959,-40.29284117303633
GEF,2025-03-06,2,False,346305.0,9577554.687786102,284.1756621710943,259.8499599033076
IFF,2025-03-06,2,True,2528860.0,149484910.2899933,131.75232234955146,107.42662008176474
MRP,2025-03-06,3,False,309608.45,149083505.83904266,2165.248836081719,2140.9231338139325
RC,2025-03-06,2,True,521350.0,19228608.05990219,359.58807138768157,335.26236911989486
VAC,2025-03-06,3,False,523127.4,50052053.89614105,-1305.0462506754823,-1329.371952943269
ZD,2025-03-06,7,True,774003.88,21367669.318466187,-315.3162174492061,-339.6419197169928
CMCO,2025-03-07,2,False,422660.0,21446872.0717144,-1246.234175565664,-1191.836598820846
CORZ,2025-03-07,2,False,551385.0,142746447.8695178,240.96013042545508,295.357707170273
PEB,2025-03-07,2,True,297350.0,25311706.820659637,-2365.049109347722,-2310.6515326029044
SRE,2025-03-07,2,False,549294.6,485263809.1363907,213.42138624958386,267.81896299440183
AAP,2025-03-10,2,False,535286.0,123442169.0729332,-856.5375067013442,-634.0997030604484
ACA,2025-03-10,2,True,618198.3,29231811.575927734,-150.5179917426634,71.91981189823241
BHRB,2025-03-10,2,False,464370.0,6006958.186702728,-483.02065506415556,-260.5828514232597
CE,2025-03-10,4,False,644213.35,244521867.9934311,-2169.5088246973164,-1947.0710210564207
CTEV,2025-03-10,2,True,276729.36,4367559.692249298,1284.3331244498845,1506.7709280907804
EVH,2025-03-10,9,True,1345761.2,28857596.035785675,1312.4255945819061,1534.8633982228018
SEI,2025-03-10,3,True,717812.0,40144562.49243736,-1239.9605741798741,-1017.5227705389783
ALIT,2025-03-11,2,False,789004.68,51718841.285303116,-1113.2167180260108,-728.7451918713402
ELAN,2025-03-11,2,False,483500.0,53088402.17632294,-585.600829943576,-201.12930378890545
IE,2025-03-11,3,True,493025.0,5307264.843182564,-179.07407088845653,205.39745526621397
MEGI,2025-03-11,2,False,4807084.55,2568239.534506798,-287.13055836869205,97.34096778597844
MFIC,2025-03-11,2,False,633090.0,7144984.189243317,-795.0233013002511,-410.5517751455806
SSB,2025-03-11,2,False,540178.34,54931440.7478714,-327.95970233806696,56.51182381660354
UCTT,2025-03-11,5,False,543290.0,18567161.406755447,-1103.6797512374294,-719.2082250827589
VG,2025-03-11,2,False,8636592.2,109239305.27241707,-1114.0033221215726,-729.531795966902
AMPY,2025-03-12,4,False,252500.0,2161516.652202606,-3340.916631600396,-3000.2994811595936
CRMT,2025-03-12,2,False,4893210.65,5636117.690887451,115.30534383370477,455.92249427450764
FCNCA,2025-03-12,2,True,856467.5,142085307.13012695,-260.76701251379274,79.85013792701015
CMTG,2025-03-13,3,True,463429.5,4836214.105601311,-3487.1592900571995,-3086.8182335671627
MPC,2025-03-13,2,False,403140.0,409308430.8279419,-536.5089506436085,-136.16789415357184
NFE,2025-03-13,2,True,2703850.0,56627191.76012993,-2773.866625446619,-2373.525568956582
WSC,2025-03-13,2,True,433100.0,113273687.92007446,-1084.210736275549,-683.8696797855123
BUSE,2025-03-14,2,False,566737.0,12759509.832611084,-781.8656772545377,-355.1864317563105
LUV,2025-03-14,4,False,365780.88,394699026.0096359,-1476.9967189924482,-1050.317473494221
AFCG,2025-03-17,3,True,868941.12,2047737.491569519,-1962.98582483942,-1570.754115904413
DK,2025-03-17,4,True,295685.55,31959928.365840912,-2219.515669807266,-1827.283960872259
HRTG,2025-03-17,3,True,280450.0,2295224.2112731934,3240.3206001741214,3632.552309109128
MLYS,2025-03-17,3,False,33699996.0,21728869.10250187,-60.848675037185885,331.383033897821
CLVT,2025-03-18,2,False,1189516.42,34865609.41951513,-1435.367809705866,-1129.621851011528
MEI,2025-03-18,2,True,312808.68,4375455.962510109,-857.1702565667574,-551.4242978724196
NVRI,2025-03-18,2,True,501437.69,7892992.428178787,-754.6252245311549,-448.87926583681707
PSEC,2025-03-18,2,True,11699016.0,11718631.900920868,-1289.96829925527,-984.2223405609321
WEST,2025-03-18,3,False,1910555.8,2214126.4462590218,-1255.932497992337,-950.1865392979992
CRGY,2025-03-19,2,False,327478.6,50201301.345090866,-2226.5055932761,-2011.5116073993634
GOGO,2025-03-19,2,False,1826920.76,11423579.014232159,-351.00101576618135,-136.00702988944445
FVR,2025-03-24,2,True,323663.68,3173753.456735611,-340.4779193896204,-196.115830978332
IMMR,2025-03-24,2,True,562543.88,3743488.7126111984,-588.7891177858651,-444.4270293745767
MSTR,2025-03-24,3,True,680000.0,5983822203.153915,1020.0980156639272,1164.4601040752157
FG,2025-03-26,2,True,812520.0,11475246.142425537,-14.64968351990295,208.1270276106349
IMNM,2025-03-26,3,True,1221179.0,7783053.948326111,1175.8097976445963,1398.5865087751342
SAIC,2025-03-27,5,True,389807.05,120897357.02976227,922.7106481054769,1111.0282085703393
PGC,2025-04-01,3,False,293457.04,2979693.1209373474,-313.84035852944055,-95.83692979986874
SPG,2025-04-02,11,False,415625.6,310655217.2866821,-720.1603013579161,-731.1229768548267
WGO,2025-04-03,2,False,293849.88,46178745.3540802,-792.1177615308484,-619.3218301340054
DOMO,2025-04-04,2,True,1275250.0,3379952.488372326,-267.9678657919679,-148.0841823254106
EWTX,2025-04-04,2,False,20000000.46,52554347.865571976,1206.8551327271032,1326.7388161936606
GME,2025-04-07,2,True,10882700.0,377572484.5601368,-864.5667652827724,-854.7541179764037
KYN,2025-04-07,2,False,310136.5,4887035.418601036,-972.1163023388353,-962.3036550324666
RGP,2025-04-08,3,True,279295.0,2144539.0048003197,566.6088569845706,259.9855800189277
DAL,2025-04-11,2,False,601200.0,683853077.1720505,1810.7799313958005,1511.1303459044923
ROAD,2025-04-15,2,True,1378110.78,37804338.63166809,1167.1895742284432,1147.8314311074455
NEOG,2025-04-24,6,False,441576.74,51909220.0035429,1240.3888232993843,1322.6402553248752
TFIN,2025-04-24,2,False,409447.62,17141684.211711884,581.3851235609134,663.6365555864041
UPXI,2025-04-25,2,True,2050002.72,58514975.57198644,-4419.636767131653,-4342.599312459361
DOC,2025-04-28,5,True,630564.9,117564447.01953888,-877.5277242670406,-755.1993389108444
AVTR,2025-04-29,4,False,578625.71,202948973.17509174,-437.57172830970507,-375.07144694705096
TCBX,2025-04-29,3,True,389795.1,2556898.063364029,-260.92350276137904,-198.423221398725
BHRB,2025-04-30,3,False,398470.0,2087870.1003456116,-543.9950395773654,-449.3584212217064
LUV,2025-04-30,2,False,467777.97,425939028.7419796,1246.0179172314465,1340.6545355871056
MBIN,2025-05-01,2,True,279379.44,6406666.327924728,-479.80847137433796,-282.81695678930146
MTDR,2025-05-01,4,True,533350.0,112874020.00160217,33.070395069326466,230.06190965436295
FTAI,2025-05-02,2,True,907733.0,199492876.5119934,3038.4283870561244,3109.402651930715
SON,2025-05-02,3,True,1144380.72,42219763.60452652,-498.60190469319775,-427.6276398186074
UTZ,2025-05-05,4,True,354344.14,20388678.029994965,668.3741758845199,739.7557267626801
ALMS,2025-05-06,4,False,2084211.98,2460614.9431777,-3531.091103821181,-3525.375963926257
BNL,2025-05-06,7,True,887217.03,24346207.87788868,-709.5235990370804,-703.8084591421565
OGN,2025-05-06,2,True,400088.0,75159949.90404606,-574.8327994112685,-569.1176595163446
CHDN,2025-05-07,2,False,371240.0,104713098.58650208,-102.08927421455357,-31.823405588690747
LINE,2025-05-07,2,False,703041.6,57637805.5891037,-731.3701488017111,-661.1042801758483
NEO,2025-05-07,3,True,261500.01,25484984.728298187,-1592.6136538614105,-1522.3477852355477
PEB,2025-05-07,2,True,600430.0,21936620.656104088,-295.49220421803204,-225.22633559216922
HTLD,2025-05-08,2,True,4256723.07,4844203.64979744,-319.2351006490535,-317.98653449659264
RGR,2025-05-08,4,False,506224.0,6782622.63874054,-186.23910018699974,-184.9905340345389
HTGC,2025-05-09,6,False,555913.83,19308497.499170303,-318.6640811185138,-293.49118269965896
ONEW,2025-05-09,2,False,952097.08,2273851.24519825,-89.30131336643026,-64.12841494757544
PRAA,2025-05-09,2,False,314695.7,7865303.992843628,-78.13418335042797,-52.96128493157314
VSTS,2025-05-09,2,False,537228.86,19298314.890408516,-1327.2271350400824,-1302.0542366212276
CHCO,2025-05-12,2,False,271440.0,7186302.532844543,-696.584926490814,-688.8174688241953
LUCK,2025-05-12,3,True,431320.16,2979733.736205101,-837.6141104736499,-829.8466528070313
MAGN,2025-05-12,2,True,587052.75,8637657.056274414,-956.4199678964885,-948.6525102298699
OFIX,2025-05-12,3,True,1406693.8,4722532.28887558,-1375.710660367697,-1367.9432027010785
ENR,2025-05-13,3,True,431930.0,24467321.38133049,-995.3315547251552,-1010.4737859969805
LGND,2025-05-13,2,True,1156533.72,11481995.746498108,285.94197237502806,270.7997411032028
STGW,2025-05-13,2,True,1003698.28,4908710.796699524,-1695.7441162785772,-1710.8863475504024
VSH,2025-05-13,7,True,413290.3,27001753.345685005,253.01658449985013,237.8743532280249
ACDC,2025-05-14,2,False,544032.36,3941063.3288002014,5062.403445023642,5136.648795810448
CHD,2025-05-14,2,True,1528445.2,250836962.42298126,259.64862030372535,333.89397109053107
COLD,2025-05-14,2,True,2158000.0,52809086.61851883,-667.2217583589841,-592.9764075721782
CVRX,2025-05-14,3,True,1009237.77,2829741.8528819084,493.28315777151045,567.5285085583162
ILMN,2025-05-14,2,True,1494055.44,144145511.06033325,709.8336280485972,784.078978835403
MIDD,2025-05-14,2,False,65845206.18,136396613.8525383,-649.5895242678946,-575.3441734810889
PRG,2025-05-14,2,True,536705.0,13687001.2088871,-625.3891696626168,-551.143818875811
IFF,2025-05-15,2,True,2150588.0,135379085.84632874,-133.1114325063583,-34.23962301783285
MYO,2025-05-15,2,True,390092.75,2095951.0381686687,-2008.3473126362853,-1909.4755031477598
TXO,2025-05-15,4,False,44595540.0,4068053.6837482452,-162.3496374413141,-63.47782795278859
AESI,2025-05-16,3,True,715300.46,25109646.737980843,918.4608372014541,983.6136077865259
RPAY,2025-05-16,2,True,1806974.33,8171760.827138424,943.4036530430702,1008.556423628142
UNH,2025-05-16,5,True,31607768.4,6842469230.812683,48.19472693536268,113.34749752043453
VYX,2025-05-19,2,True,497358.97,18941884.992039204,934.7578358058654,984.9189993254474
BBDC,2025-05-20,2,True,345504.29,3449942.7698135376,-485.254301883358,-584.5841811254518
NEWT,2025-05-20,5,True,305926.0,3376123.8028240204,-957.8100441993876,-1057.1399234414814
TRS,2025-05-21,3,False,9171146.55,13203145.456829071,208.15967502470355,78.9864745738119
KINS,2025-05-22,2,True,256860.0,9193021.325669289,-1014.6871604950858,-1124.858366424021
MRP,2025-05-22,2,False,710375.0,26800365.306854248,-254.24447329791,-364.41567922684504
PENN,2025-05-22,2,True,648100.0,57611507.12548733,1431.2362956571515,1321.0650897282164
ABR,2025-05-23,2,True,1982476.29,49240346.01196766,496.1511964580478,560.7169024654323
FIP,2025-05-23,2,True,2716600.0,6703254.494156837,246.94722205451208,311.5129280618966
PEB,2025-05-23,2,True,603387.58,20599925.217690468,76.7844304062626,141.35013641364714
PROP,2025-05-23,2,False,511103.0,2511797.949911356,-2579.7014696528854,-2515.135763645501
SEI,2025-05-27,2,True,271300.0,37705667.994737625,-396.5181974652143,-467.5139565001918
VFC,2025-05-27,3,True,2198403.2,118278391.5072298,-1909.5982388527545,-1980.593997887732
XRX,2025-05-27,4,True,364254.0,23102576.67131424,431.8460239720011,360.8502649370236
MCY,2025-05-28,2,False,992115.0,21315095.62681198,32.56868223484151,-0.2157757766817897
GBDC,2025-05-29,2,True,183374725.18,18602650.771074295,-884.0649492713018,-923.9411286267709
SHEN,2025-05-29,2,False,1166851.66,3860000.2590179443,356.8024782807966,316.92629892532744
MAGN,2025-05-30,2,False,403041.4,10544330.055003166,-112.40015843924401,-289.54951031212687
MATV,2025-05-30,2,True,289200.0,2927498.227365017,458.58965620824335,281.44030433536057
BUSE,2025-06-02,3,False,276335.0,9574466.73822403,247.33314221021791,81.91572048646984
SBET,2025-06-02,2,True,349977.6,231133097.82738787,-8349.51911234481,-8514.936534068558
PATK,2025-06-04,2,False,253713.89,22250289.01992798,599.1245171224251,527.9284040594416
AMPY,2025-06-06,2,False,1026890.0,2149018.1209754944,-1041.5739154865532,-1117.306817526209
STGW,2025-06-06,3,False,2996280.89,8801801.180250645,-588.4151881468806,-664.1480901865364
APPF,2025-06-09,2,False,5648973.5,49431239.29962158,560.7573778994573,458.1232812065711
QTRX,2025-06-09,2,False,1639802.93,3506672.1626591682,-121.42463764287952,-224.05873433576576
ICFI,2025-06-10,2,False,273775.0,15346637.428207397,-339.85357361802596,-347.4479868423759
SPWH,2025-06-11,2,True,276126.26,2336395.83471179,-1236.6364713054409,-1377.0545211920355
BY,2025-06-13,6,True,1325299.31,5721059.043569565,356.25856566059156,227.3497187935186
CABO,2025-06-13,3,False,1004396.88,35237465.089035034,-1760.6484455562188,-1889.5572924232918
HPP,2025-06-16,14,True,2564983.91,17275403.0460608,-1527.8838965545187,-1754.276083286415
OXM,2025-06-20,2,True,674580.0,24679323.04512024,385.430709484927,320.7684754941072
RZLT,2025-06-23,2,False,4009996.25,3409333.027935028,3529.3959563641665,3412.144229101365
AMPY,2025-06-24,2,False,833735.92,3563371.173888445,882.8889518381294,786.2489362786546
GIII,2025-06-25,2,False,601961.08,25751994.11628723,372.27449352081413,368.2014108604112
KYMR,2025-07-01,2,False,42797348.0,61710349.98188019,-439.4448124655835,-177.80209533619686
SPG,2025-07-01,10,False,380065.94,250087290.57395935,-263.91265501234454,-2.269937882957828
CIVB,2025-07-15,8,True,260142.5,2275819.60852623,-829.7111134817087,-960.0736897698031
HELE,2025-07-15,2,True,416000.0,26885604.66873169,799.6971972951915,669.334621007097
PRGS,2025-07-24,2,True,353806.5,79956690.58748245,-865.988364076867,-1202.8504810317727
SFNC,2025-07-24,10,True,1716707.5,33442599.387931824,280.8731735666628,-55.98894338824295
UPXI,2025-07-24,2,True,867768.42,70971830.5442822,2281.3293822496858,1944.46726529478
SIGI,2025-07-25,2,False,259141.64,46953387.81543732,-365.5896326886801,-646.429201819482
MSTR,2025-07-29,7,True,21856950.0,5157121115.94223,-1606.808204118896,-2064.0261663510905
EPD,2025-07-30,2,False,975050.0,128593863.24872017,22.220769692436818,-478.4849260023285
ALGN,2025-08-01,2,True,1000773.96,272969583.964386,-433.7348578098596,-934.4398707831456
FBIZ,2025-08-01,2,False,525870.0,2384100.300426483,618.5292863479848,117.82427337469883
PRME,2025-08-01,3,False,29999970.0,23753174.381150007,-3058.9116477388134,-3559.6166607120995
TROX,2025-08-01,3,True,473112.0,17114326.905555725,1748.1768100717773,1247.4717970984914
UPS,2025-08-01,2,True,1433296.94,680888055.2416611,-204.1458305883119,-704.8508435615979
CHTR,2025-08-04,2,True,1100992.6,779861162.7342224,-312.1688565839697,-641.526004088433
PNFP,2025-08-04,4,True,1047078.82,167231238.75507355,802.7474011224209,473.3902536179577
SSB,2025-08-04,2,False,555570.78,97422919.58152771,501.6848438892936,172.3276963848304
AMKR,2025-08-05,5,False,48243598.25,53995138.05304527,538.2059868980828,69.64472774062216
MBIN,2025-08-05,2,True,579311.35,6916560.311489105,220.28548964054275,-248.27576951691785
BRBR,2025-08-06,3,False,295096.87,166020016.84278488,-267.0596380888059,-845.5635669209807
NSP,2025-08-06,7,True,925989.35,34160890.47815323,-291.0345999071203,-869.5385287392951
KMPR,2025-08-07,4,False,394425.0,47023040.80013275,179.8758857338064,-451.10276178414824
TFX,2025-08-07,5,True,633590.0,65310199.75891113,877.6002304236787,246.62158290572404
VRTX,2025-08-07,2,True,5844183.38,788860741.8997192,258.4174499149257,-372.56119760302886
BRO,2025-08-08,2,False,341324.18,364926670.5078888,-317.61587370818893,-843.7271483844642
IFF,2025-08-08,2,True,1994895.0,150410323.19595337,-57.032405105423564,-583.1436797816989
PTLO,2025-08-08,3,True,1514480.0,32600042.090821266,-2101.1257944418767,-2627.237069118152
AMRZ,2025-08-11,2,True,691547.01,143995334.78277206,1317.2768561908613,1041.2612159759885
CHD,2025-08-11,2,True,676814.42,223142566.34716034,-51.5150415166714,-327.5306817315442
FCNCA,2025-08-11,5,True,2383228.44,218961979.69909668,231.05969280813966,-44.95594740673313
ICHR,2025-08-11,2,False,521920.0,17073853.616781235,-456.8394171057871,-732.85505732066
LINE,2025-08-11,2,False,1146424.39,52280831.757678986,35.27931994671562,-240.7363202681572
SONO,2025-08-11,5,True,6332937.57,23534228.19416046,2248.302647633294,1972.2870074184211
TNDM,2025-08-11,2,True,251710.8,34283429.88164425,938.2678455097316,662.2522052948589
AKAM,2025-08-12,2,True,3829886.28,148287219.56378937,683.6594564662277,466.8882741973121
CTEV,2025-08-12,2,True,549193.31,5844881.83631897,-1091.7036353568535,-1308.474817625769
LLY,2025-08-12,5,True,2894853.31,4151638025.6988525,1385.3021114354194,1168.530929166504
NMFC,2025-08-12,2,True,273665.0,4393916.95245266,-231.97265540583038,-448.7438376747459
ALKT,2025-08-13,2,False,59383757.6,37722360.13244629,687.2991996174329,437.97562372378115
MSDL,2025-08-13,3,True,449032.71,12931686.020507812,-261.7845261128234,-511.1081020064752
AAOI,2025-08-14,3,True,1000938.0,119309619.23095703,3231.245725475379,2964.7367387693926
AMPY,2025-08-14,2,False,1603845.14,3044712.6430547237,-459.2825793478203,-725.791566053807
CROX,2025-08-14,2,True,403192.05,226985657.7653122,-1091.2830789307181,-1357.7920656367048
ESTA,2025-08-14,2,True,277620.0,18174524.056186676,-692.2977303698115,-958.8067170757981
KODK,2025-08-14,2,True,343700.0,10686779.08447504,-508.36375214644414,-774.8727388524309
PRMB,2025-08-14,2,True,497930.2,176326007.3170185,-1202.0174679421532,-1468.5264546481396
UA,2025-08-14,2,False,503000.05,24515885.72664814,-1380.015923595483,-1646.5249103014696
RHP,2025-08-15,2,False,1010513.31,63518873.990478516,164.6447511138141,-28.466751781696942
ACDC,2025-08-18,2,False,20000000.0,6670886.785908937,-923.5930827671974,-1181.3877798930212
CE,2025-08-18,4,False,306139.11,127382343.37205887,-65.67700573271273,-323.47170285853656
EXE,2025-08-18,2,True,423970.0,386900834.3293381,478.69782715841956,220.90313003259573
ENOV,2025-08-20,2,True,363275.0,35271226.657361984,363.0421657136758,53.211467189852726
KYN,2025-08-20,2,False,317810.0,4212099.403710365,-515.3201600886034,-825.1508586124265
PRGO,2025-08-20,2,True,269207.5,46271471.544981,-1446.2295384322554,-1756.0602369560786
SHEN,2025-08-20,3,True,965565.68,4608102.507472038,432.46582009125666,122.63512156743359
STRZ,2025-08-20,2,False,255050.0,2363361.0150384903,268.4983728801309,-41.33232564369219
TPVG,2025-08-20,2,True,1322960.72,2443621.405622959,-518.4432883172084,-828.2739868410313
FVR,2025-08-21,3,True,330572.1,2357404.667315483,-426.3257582929688,-499.7901101644394
OPCH,2025-08-21,4,False,1575622.5,54155600.246658325,-432.39838085735215,-505.8627327288227
INR,2025-08-22,2,False,791072.46,4307979.567928314,-994.940966341242,-1166.1842787943308
TPL,2025-08-22,2,False,274488.99,135699841.37512207,-178.53380013672046,-349.77711258980924
TPVG,2025-08-22,2,True,881230.8,2448882.4575304985,-1118.332541307268,-1289.575853760357
WU,2025-08-25,2,True,1644530.3,83927407.04339027,-706.686387602825,-772.0628046302212
COTY,2025-08-26,2,True,1134400.0,43556915.01933098,-112.27239592851943,-77.64957054000219
EBC,2025-08-26,2,True,1243290.84,19922573.492617607,526.5068167441185,561.1296421326357
LKQ,2025-08-27,2,True,338323.5,132025388.53879929,-818.3050107421573,-836.2596828679191
EMN,2025-08-28,10,True,1825343.55,130027857.5573349,-1428.8149675831924,-1414.2696154864948
COO,2025-09-02,2,True,295282.0,191296335.9978485,-149.95984018487727,-143.56457231248285
NIQ,2025-09-03,2,False,678280.0,19989492.31212616,-1323.8538031943908,-1328.249924519987
REZI,2025-09-03,2,False,2577132.51,64579226.76281929,2105.3213145116592,2100.925193186063
MLYS,2025-09-08,2,False,44999977.5,60487095.343670845,-62.59205264178013,-82.2962082925861
SEI,2025-09-09,2,True,298300.0,47956359.25690651,7948.922059094011,7834.14609071709
SFD,2025-09-09,7,True,42646382.25,40151479.43368912,-1125.9768489081957,-1240.7528172851169
FRPT,2025-09-11,4,False,259656.0,82412502.26675034,-1000.6210111561187,-1044.3211037445665
SMMT,2025-09-11,2,True,11969511.84,102948979.70600128,796.3812381981594,752.6811456097115
RAPP,2025-09-15,3,False,1605598.54,38292868.63314152,-445.3791189484715,-815.3180413123332
BUSE,2025-09-16,2,False,288004.8,10859524.78504181,-648.9422448102797,-1036.9535135053984
NEXT,2025-09-16,2,True,5664910.0,38307152.69835472,-1267.3869971469214,-1655.3982658420402
NMFC,2025-09-18,2,False,1542430.48,5437145.403914452,-890.5976740567532,-897.89863074322
WSBC,2025-09-18,13,True,1440000.0,13073677.482748032,-584.9301434316862,-592.2311001181531
MRVL,2025-09-25,4,True,2109632.0,1999424406.8729973,-72.50758633077461,-174.57432351963635
WOR,2025-09-26,2,False,531898.95,18894473.451766968,-127.26855353737177,-161.65535503211748
RIG,2025-09-30,3,False,36600000.0,136612805.59946537,1821.5066041024365,1925.4602362804455
PEPG,2025-10-01,2,False,30640000.0,45561447.776928544,-826.3404157263998,-701.8106143752234
SPG,2025-10-01,10,False,394399.95,355354526.9522095,-865.3135260523891,-740.7837247012127
ADC,2025-10-06,2,True,274688.64,61949748.07765961,169.42793504340716,382.1235295613337
BGC,2025-10-06,3,False,247943911.23,30043241.827015877,-234.67829345295036,-21.982698935023823
KMX,2025-10-06,2,False,590947.36,269481684.49172974,-1418.5878175803482,-1205.8922230624216
ZBIO,2025-10-09,3,False,11778149.8,6751678.465337753,1053.0217224387407,1167.2514324296567
HEI,2025-10-14,8,True,1317222.0,92017549.02389526,-78.4151300230795,462.59713809678084
REFI,2025-10-16,5,True,579929.5,2147209.8208618164,-403.62782311107475,-46.51840144409905
MBX,2025-10-21,2,True,537800.0,23793201.694402695,7369.4791982198685,7699.31033706309
SMMT,2025-10-23,3,True,10999948.98,77811174.68826294,-1617.467217944548,-1332.032291140166
EBC,2025-10-29,2,True,1200100.0,77077521.2768364,1132.3760854394563,1025.4611415750028
OBK,2025-10-29,9,True,728633.56,5373743.692378998,284.62548701935924,177.7105431549058
WDFC,2025-10-29,4,True,323053.82,29183080.32058716,-7.119804692298452,-114.0347485567519
EG,2025-10-30,2,False,4448369.3,119510868.35220337,-36.6647630832379,-38.13485558845814
FMNB,2025-10-30,2,False,1022675.67,2141845.4055929184,384.13370377192393,382.6636112667037
MRP,2025-10-30,2,False,325625.0,49149788.29301834,-681.3935322755707,-682.8636247807909
SON,2025-10-30,2,True,909660.45,62105407.61594772,813.4818096452326,812.0117171400124
CLVT,2025-11-03,2,False,7343800.0,12993261.489071846,26.543326958275248,-194.85653001746394
IRDM,2025-11-03,2,True,871300.0,58227069.91061211,-805.4987552579576,-1026.8986122336967
KMI,2025-11-03,2,False,26072462.62,401814599.67458725,296.52597957103524,75.12612259529608
MTDR,2025-11-03,5,True,672939.8,99387789.35552597,1204.9399108506598,983.5400538749207
NIC,2025-11-03,2,True,375001.6,15131411.475143433,488.5562609676188,267.15640399187964
VRSK,2025-11-03,3,False,314662.5,359309192.27531433,76.62860931779984,-144.7712476579393
AMRZ,2025-11-04,2,True,6010700.0,164324227.4398613,215.8376604149271,24.532041241885974
UTZ,2025-11-04,6,True,1475072.94,13678620.328526497,-1156.4104158374244,-1347.7160350104655
OSPN,2025-11-05,2,False,622260.0,6253917.361965179,-1242.2614476602648,-1446.349638557945
SXT,2025-11-05,2,False,291167.0,41753206.101379395,-634.0245422861605,-838.1127331838403
BBT,2025-11-06,4,True,267037.1,21808319.329805374,-560.0788894222121,-754.6583683220534
GBCI,2025-11-06,5,True,364477.43,47691491.52513504,180.96402087336088,-13.615458026480301
NCLH,2025-11-06,3,True,912120.55,400906013.4885216,144.79495681546723,-49.78452208437393
OHI,2025-11-06,2,True,1356955.0,74614666.32167816,297.4278367085245,102.84835780868335
ITGR,2025-11-10,3,True,384760.0,144608423.18374634,275.58418391626265,-90.27573097993118
KREF,2025-11-10,4,True,616807.0,6694855.294203758,723.7943040078225,357.93438911162866
LENZ,2025-11-10,2,True,289320.48,42140512.971134186,549.2795073464898,183.4195924502959
SLGN,2025-11-10,2,True,305440.0,61279604.59072113,51.08432238026869,-314.77559251592515
WWW,2025-11-10,3,False,524572.5,52107654.93646145,946.666590418155,580.8066755219611
AMCR,2025-11-12,3,True,1664196.78,220144271.1352501,-557.8924377524999,-1133.7278889461647
BLMN,2025-11-12,2,True,966555.0,15373901.777074337,359.1392100318801,-216.6962411617846
CRTO,2025-11-12,2,False,259572.52,10468677.3610878,-1159.686259297578,-1735.5217104912429
DKNG,2025-11-12,2,False,1060200.0,618810470.1224422,1307.8321264845654,731.9966752909007
FRSH,2025-11-12,2,True,3985857.3,41275669.62080479,718.1392034655022,142.30375227183748
FSK,2025-11-12,2,True,306500.0,35997981.33529186,-383.0482252803358,-958.8836764740005
LINE,2025-11-12,3,True,3337960.0,42403643.881435394,694.9432390873371,119.10778789367235
PRMB,2025-11-12,2,True,328596.1,143085737.32931614,-92.8332565141635,-668.6687077078282
RHLD,2025-11-12,2,True,1165819.21,9106622.838859558,2250.5935334568862,1674.7580822632217
ROP,2025-11-12,2,True,5063212.0,536907418.1559753,-352.91407217395795,-928.7495233676227
RXO,2025-11-12,2,True,400631.96,33378227.714924812,2435.5951681497363,1859.7597169560715
SG,2025-11-12,2,True,1099491.75,47124909.68681812,2221.9707979214727,1646.1353467278082
TAP,2025-11-12,2,False,450760.15,124063303.3763504,162.09796915357342,-413.7374820400913
WEST,2025-11-12,3,True,570127.82,2152168.848593235,915.8004711357405,339.96501994207574
BX,2025-11-13,2,False,2058470.33,675505713.0057526,691.2509649599194,213.74463311817777
CRC,2025-11-13,2,True,281056.15,38954328.68080139,-631.6234206256993,-1109.129752467441
FTAI,2025-11-13,2,True,1332297.56,240355765.9829712,932.500310009265,454.99397816752344
GEF,2025-11-13,2,True,1448421.92,11814954.201507568,1181.2244966396252,703.7181647978836
RDW,2025-11-13,2,True,274645.05,47361198.57682943,2566.0781166209686,2088.5717847792266
REZI,2025-11-13,2,False,53222128.94,72250347.87182808,1360.711287756383,883.2049559146412
RGP,2025-11-13,2,False,904200.0,2253860.6995797157,697.0330180364152,219.5266861946736
ACVA,2025-11-14,2,False,5618954.79,39085412.130703926,2430.67843173966,1892.5942608044065
TBBK,2025-11-14,2,True,446570.15,46267687.59698868,669.9658373533117,131.8816664180582
VAC,2025-11-14,4,False,1710010.0,36845484.52785492,1815.6536388028799,1277.5694678676264
BHVN,2025-11-17,3,True,32999992.5,57861581.98369503,2926.4574806099263,2508.154367156924
