ticker,sig,n_ins,ceo_cfo,value,adv,ex_spy,ex_iwm
FLO,2023-12-21,3,True,255746.8,26627721.329545975,-840.0338288236723,-135.64265305542145
FDX,2023-12-28,2,True,302664.0,865506797.0820153,279.0345871942726,841.035930271822
SPG,2024-01-02,10,False,325244.85,233378912.82600403,-340.49624601616256,70.87980465165289
ECAT,2024-01-09,2,False,4148761.02,6691033.401789665,-659.1416331570451,-312.1970868652555
MEGI,2024-01-11,2,False,1150209.53,3424568.1750679016,-1974.6665992783346,-1587.7226590450327
SLDB,2024-01-12,2,False,23861247.69,2464907.8713965416,1761.2437356547773,2068.135498399032
CODI,2024-01-19,8,False,795139.88,4133929.546365738,-310.48257976868433,223.340303494431
EWTX,2024-01-25,2,False,9999990.0,18499849.95894909,-677.3091079326178,-435.2433147298919
ACET,2024-01-26,2,False,15000000.0,5130841.389098167,-3333.1905827462133,-2958.608366749264
TCBI,2024-01-26,2,False,523750.0,32047059.497699738,-665.6338732248383,-291.05165722788917
COLB,2024-01-30,6,True,650307.14,52365261.31697655,-1362.014232144369,-1120.5319614896532
TBBK,2024-02-01,2,False,252923.92,18516028.523273468,-3088.9595102117946,-3011.2569694212384
CVBF,2024-02-06,3,True,1067144.78,17373628.53867531,-180.39132977804627,-364.81349660309746
MKL,2024-02-06,3,True,285174.96,79702215.45227051,829.4252105840831,645.0030437590319
KREF,2024-02-09,2,True,349920.0,7123835.454339981,-473.00176079391076,-189.83778482922656
EG,2024-02-12,4,True,947979.55,143229471.06155396,-144.7447431651256,-194.7718992090359
JSPR,2024-02-12,2,False,6993000.0,2221424.0926218033,1285.6814493355068,1235.6542932915966
MRCY,2024-02-12,3,True,395595.48,23433819.321565628,-1039.4332868225604,-1089.4604428664707
SANA,2024-02-12,3,False,29999986.5,13615488.65764618,909.309169667957,859.2820136240467
VFC,2024-02-13,2,True,1204341.16,150762939.56772804,-3171.135510993399,-2984.5888263168026
TNYA,2024-02-14,2,False,19999998.0,3473967.4644494057,-3416.8723792882806,-3055.0609730758692
LRMR,2024-02-16,2,False,37521992.58,8629372.843441963,-4656.093775005644,-4522.3594071080415
ADC,2024-02-20,2,True,1279630.0,62258451.92050934,-10.847570686586538,117.58764876774825
GTES,2024-02-20,3,True,12948897.0,34013586.15970135,2155.8049941851127,2284.2402136394476
IOVA,2024-02-20,3,False,48330300.0,53095275.67247152,-2049.121721603646,-1920.6865021493113
PRME,2024-02-20,3,False,60000000.0,5901118.319652081,-2563.058053038423,-2434.6228335840888
CART,2024-02-22,2,False,230616200.92,149108816.19820595,140.1446690726093,144.7406521016769
FCNCA,2024-02-22,3,True,2656276.7,141584603.94470215,996.2916721046586,1000.8876551337262
BY,2024-02-23,2,False,646576.96,2831389.6413517,603.7783902874428,747.7267863987469
BNL,2024-02-26,3,True,352920.0,20301334.19029236,-62.49082498370209,262.7778840182003
GSHD,2024-02-27,3,True,542448.52,23568450.32600403,-2482.907702518557,-2136.7802962569986
AMN,2024-02-28,5,True,1602133.38,55534234.591617584,-598.4745400773145,-262.00293204928835
WES,2024-02-28,2,False,473935.0,57940138.30514908,734.9412416955597,1071.4128497235859
RIG,2024-02-29,3,False,14670000.0,90854002.29609966,2132.4431248635788,2498.6001722618066
PRGO,2024-03-01,2,True,417107.3,62227474.67303276,-46.01610639929404,396.91041160359447
GOGO,2024-03-04,2,False,2508372.94,9328774.46082592,1042.4134306164613,1330.9371068958608
TRS,2024-03-04,2,True,260060.0,7203310.015897751,1013.1246648042383,1301.648341083638
DAR,2024-03-05,2,False,589520.0,82682724.70144272,-1100.5757296658708,-780.2513539051873
KDP,2024-03-05,2,True,7499972.1,411445211.5378094,1322.615577756593,1642.939953517276
NBBK,2024-03-05,3,True,503440.0,4103344.8906850815,361.4007021184544,681.7250778791376
SLRC,2024-03-06,2,False,2628882.0,2980386.8577241898,264.40218002126517,630.2768954346664
D,2024-03-07,2,True,1097844.03,306077375.80251694,733.1414417157054,1293.8814043214973
GEF,2024-03-07,2,True,787602.44,9590453.420295715,-564.6832161431776,-3.9432535373856714
CECO,2024-03-08,2,False,1038675.0,6022080.796346664,446.3725109901301,910.1872987151132
ELAN,2024-03-12,3,False,617799.0,71750581.94806099,1094.829859663145,1663.704513367255
ASLE,2024-03-14,3,False,308400.0,7261790.578742027,-1230.2632730562984,-610.8742544323413
BTSG,2024-03-15,3,False,504301.0,20176938.215703964,1369.7616656810158,1802.7359121873415
CE,2024-03-15,2,False,312768.71,119521464.90219116,-1551.870864399635,-1118.8966178933092
TPL,2024-03-15,2,False,965415.46,41443359.169921875,3240.9251165350106,3673.8993630413365
AAOI,2024-03-18,2,True,547533.8,63458431.436219215,-2993.1356029153144,-2466.710296511689
ATEC,2024-03-18,2,False,459550.0,26888271.00464821,-2637.3635674284415,-2110.9382610248163
CORZ,2024-03-18,3,True,490868.0,16042757.318019867,20637.37659655759,21163.80190296122
RWAY,2024-03-18,2,True,475081.2,5132513.21782589,-772.5702569455214,-246.14495054189626
STEM,2024-03-18,3,False,255410.0,15617650.76339817,-3963.5795022954044,-3437.1541958917796
NN,2024-03-20,2,False,2871160.0,5274640.059132576,4010.6261107615705,4850.059203710733
AAP,2024-03-22,2,False,458549.21,214360826.8736267,-2929.022870998004,-2130.738578694947
LILA,2024-03-22,2,False,8667058.32,3918973.784242296,1572.019130827478,2370.3034231305346
HROW,2024-03-25,2,True,592600.0,5548103.747797012,6785.84709037293,7516.138468543146
SMMT,2024-03-27,2,True,786094.12,10778351.033180952,8416.008339578093,9295.16216486691
NKTX,2024-03-29,2,False,50000000.0,14639197.652130127,-5339.915220692445,-4494.787690945539
CWEN,2024-04-01,2,False,9005194.08,20080325.417957306,445.5055630708332,1094.9442635579371
SPG,2024-04-02,11,False,338909.62,236712507.2544098,-403.58565492312056,216.90810333235535
PGY,2024-04-09,6,True,2012373.19,26491169.03342724,1590.5512099937062,2323.955300082369
CRMT,2024-04-10,2,True,690710.4,10379294.56659317,-910.4175001132281,-136.3053142976661
NEOG,2024-04-10,2,True,440655.0,28017182.6952219,537.5961082848827,1311.7082941004446
SAIC,2024-04-15,3,True,490670.97,50395135.31517029,-1595.4918899574216,-1401.1027145306648
BHVN,2024-04-23,3,True,14999932.0,65536476.096954346,-1942.1463145721505,-2111.6551668873426
LOVE,2024-04-23,2,True,533657.86,10199130.273313522,1677.65898688905,1508.150134573858
KRRO,2024-04-24,10,False,9999920.0,3410274.4637298584,-3653.506807091748,-3985.602594582102
GL,2024-04-26,4,False,530857.98,411887899.6023369,967.9863581437343,493.09670771874204
MSCI,2024-04-26,2,True,9502530.46,381449246.87698364,601.745677011829,126.8560265868368
HXL,2024-04-29,2,True,1605650.0,92871011.12325668,-1367.5359598898922,-1967.3216635851736
HTLD,2024-04-30,3,True,4737118.4,4475116.072311401,1489.1610350783208,1081.8491354823639
CINF,2024-05-01,2,False,336750.0,86876204.38999176,225.89739319105766,-175.0205098143956
CLF,2024-05-01,2,True,1430600.0,187006685.5676651,-1947.0683222674595,-2347.9862252729126
NBBK,2024-05-01,2,True,318901.52,3437898.720264435,2145.244869987127,1744.3269669816736
CVS,2024-05-02,2,False,554152.69,714161775.7172585,109.67003367560874,-205.05086158981695
TBBK,2024-05-02,2,False,658607.5,22244353.127479553,5203.982576404288,4889.2616811388625
VSTS,2024-05-06,2,False,1302786.0,47163845.94242096,1768.7572528805829,1880.7995195992332
HRTG,2024-05-07,3,True,499000.0,3742421.5751576424,-1778.702750657959,-1697.4943187640392
CNMD,2024-05-08,2,False,346860.0,48862219.50073242,-791.488524577003,-682.5009347719911
CTOS,2024-05-08,3,True,253160.0,3697721.813161373,-1337.363811890691,-1228.3762220856793
HLF,2024-05-08,2,False,367160.0,18890363.259773254,-1008.5197741735253,-899.5321843685135
MAC,2024-05-08,3,True,2185369.65,33224834.501957893,-839.1805110063847,-730.1929212013728
PENN,2024-05-08,2,True,874148.79,117241598.3458662,763.5680828924004,872.5556726974123
SHEN,2024-05-08,6,True,453587.04,3078559.129319191,1119.0325760178623,1228.020165822874
UUUU,2024-05-08,13,True,391415.5,20059485.001146793,-2290.9219531934145,-2181.9343633884027
AMH,2024-05-09,2,False,496748.8,79256225.22340775,439.086475532588,511.2724597575031
KMPR,2024-05-10,2,False,329929.5,26681008.25553894,-536.6968094935401,-454.7262719816339
TMCI,2024-05-13,5,True,3653297.62,8775410.473577976,1012.4178789424099,1216.9254142978336
BGS,2024-05-14,3,True,1218453.05,12372871.91438198,-1399.7313017503152,-1102.7628287731513
EYE,2024-05-14,2,True,790500.0,21189564.787898064,-3516.1781900657825,-3219.2097170886186
GO,2024-05-14,2,False,2291565.72,44077217.74598122,-927.2253591216418,-630.2568861444779
BCRX,2024-05-15,6,True,856691.6,18149917.94086218,1949.6030759902494,2200.189400915513
BHVN,2024-05-15,2,False,1515195.0,58656169.63844299,561.0603258721318,811.6466507973956
LENZ,2024-05-15,2,True,550986.52,2764964.7480630875,4117.832140703905,4368.418465629168
TRS,2024-05-15,2,False,517130.12,8057391.361083984,-1754.1441369873328,-1503.5578120620692
DNA,2024-05-16,2,False,783333.29,53187873.22965231,-7407.842349260968,-7070.468727470843
OUST,2024-05-16,3,True,418000.0,11786006.102073193,-4249.971226865857,-3912.597605075732
AVD,2024-05-17,3,False,591143.0,2391533.0647945404,-4302.053596716891,-4035.785125247242
RIG,2024-05-17,3,False,36060000.0,99511501.45066738,-2056.7788757269805,-1790.5104042573319
ACDC,2024-05-21,2,False,6138241.8,9920551.020646095,-3803.263610201698,-3658.468668301581
GL,2024-05-21,3,True,427630.0,268908313.11798096,1169.5058334808464,1314.3007753809636
HUMA,2024-05-21,2,False,717530.25,11968471.139360666,-1652.6358032165522,-1507.8408613164352
IMNM,2024-05-22,2,True,1415483.58,11690653.443145752,-378.6661194314245,-223.72822250246952
SOC,2024-05-22,2,True,2748000.0,3325927.3142814636,291.66449107795574,446.60238800691076
BOC,2024-05-23,2,False,1705840.96,3422700.6546878815,-1656.7403202090256,-1555.550162025999
PRVA,2024-05-23,2,False,9142160.28,19938152.32307434,658.0328904942494,759.223048677276
CMI,2024-05-24,2,False,579540.82,256234340.92788696,227.50047970755554,316.544329968306
IART,2024-05-24,2,False,2495732.09,39853021.89306259,-3519.0057903101906,-3429.9619400494403
ADC,2024-05-28,2,False,1245390.0,39910755.62286377,1624.7280511780823,1406.695168069748
SSTK,2024-05-28,2,True,679522.32,17422502.48151779,-1419.6295136109982,-1637.6623967193327
TITN,2024-05-28,2,True,1001547.25,6523929.6230793,-3138.0715039396423,-3356.1043870479766
CMTG,2024-05-29,5,True,1393140.0,3167761.330137253,-16.203677228842917,-89.36416264605035
CODI,2024-05-29,5,False,850593.96,4083868.885126114,-997.6176547491352,-1070.7781401663426
OXLC,2024-05-29,2,True,50004000.0,16338327.134244919,-921.077751884184,-994.2382373013913
SUN,2024-05-29,3,True,502220.0,48606184.22029495,-74.10144898270326,-147.2619343999107
CZR,2024-05-31,2,False,352060.0,145103002.9449749,-261.49610314380453,-301.8747366044894
NSC,2024-05-31,4,False,2366381.76,343186111.2321472,444.8841941075005,404.50556064681564
LEG,2024-06-03,2,True,382724.0,41894831.31692886,-128.03284405076437,-394.81517720901076
BOC,2024-06-06,2,False,277500.0,3580149.3097496033,-291.0308122865617,-559.7927774600136
GBDC,2024-06-11,2,True,15004385.6,16379182.154474258,-862.2640738591406,-1002.6344786407274
CLF,2024-06-13,4,True,614160.5,122825794.35305119,-2618.8535729804307,-2917.159046324762
FF,2024-06-13,2,False,507616.66,2284691.35689497,1533.7422606204843,1235.436787276153
NFBK,2024-06-13,6,True,418251.16,2471519.4186421395,3865.497404286067,3567.1919309417362
VFC,2024-06-13,2,True,1341652.0,137578241.79822445,2624.4781062355014,2326.1726328911705
RGEN,2024-06-14,3,True,600476.1,91237397.51533508,860.1310044050431,519.9059091459907
IRON,2024-06-20,3,False,14000076.0,16651981.015291214,423.4455487606158,-187.0325975861266
SPG,2024-07-02,11,False,380981.29,265902959.22348022,884.3025047227984,330.5435445596719
BNED,2024-07-10,2,False,1528780.0,6977429.167798424,1034.3389601806484,928.8139946731799
CTRN,2024-07-12,2,True,5513254.46,5023028.209238052,-1002.0089389127658,-812.6755805456072
SCHW,2024-07-19,2,True,2277000.0,701031389.834404,935.549390794801,1262.4300503725428
CTBI,2024-07-23,2,False,645400.0,3523190.6750679016,-750.8977433661427,-370.7653574461137
SIGI,2024-07-23,2,True,372244.0,39114764.78160858,496.51204476930474,876.6444306893337
LKQ,2024-07-29,4,True,600570.0,86807032.64131546,-1332.1584606970132,-518.5205721150849
LW,2024-07-29,2,False,831800.0,301303536.5643692,2796.602348884642,3610.2402374665703
ALLE,2024-07-30,2,True,811468.46,90215208.30665588,-309.3055980044158,391.7802020298343
ATEC,2024-08-05,2,False,517850.0,21458639.500114918,-2620.032328024693,-2345.581898353446
CDW,2024-08-05,2,False,486831.0,225117864.0447998,-1753.6944335661408,-1479.244003894894
NSC,2024-08-05,2,False,739060.0,303379844.00146484,-628.3930953479864,-353.9426656767396
RIG,2024-08-05,3,False,31380000.0,94839218.6391449,-3362.6698609926098,-3088.219431321363
RRR,2024-08-05,2,True,10640000.0,31501045.099315643,-732.2011197199768,-457.75069004872995
BXMT,2024-08-06,2,True,1272935.0,50328472.98828125,-698.9077365667509,-516.5352496311551
CHCT,2024-08-06,3,True,370100.0,7038148.155841827,-1588.2747885439233,-1405.9023016083274
CVRX,2024-08-06,2,True,273525.0,3933476.6018009186,2687.5403937786086,2869.912880714204
MBLY,2024-08-06,2,True,10531049.66,124876318.07609081,-2492.9342048348553,-2310.5617178992597
MGM,2024-08-06,3,True,7312197.0,195572690.39766312,-981.9656878775536,-799.5932009419578
AGCO,2024-08-08,2,False,282674.2,90107148.98983002,308.39739561961164,339.04147958285876
FPI,2024-08-08,2,True,253600.0,4588170.188012123,633.7629374642464,664.4070214274935
HTGC,2024-08-08,6,False,500140.79,27549070.756397247,-542.2886751304302,-511.64459116718314
OEC,2024-08-08,2,True,622120.6,13006217.736597061,-2565.8959788068037,-2535.2518948435563
CTOS,2024-08-09,2,False,435938.92,3387284.2616808414,-907.944724586163,-1052.9681849880526
ONEW,2024-08-09,2,True,1703208.95,3738685.1986312866,-914.113561703196,-1059.1370221050856
GT,2024-08-12,3,True,577394.4,72465244.16115761,1016.0504483689714,513.5899647820696
ET,2024-08-13,2,True,47353600.0,387958996.17161274,141.6616546181236,-341.5961941440916
FOXF,2024-08-13,2,True,393212.0,27279807.61610031,-2396.629606896325,-2879.88745565854
EYE,2024-08-14,2,False,274620.0,26248964.723505974,-472.83979801234767,-886.9867007170807
NVST,2024-08-14,2,True,906707.56,48486620.18128872,626.4820186850953,212.33511598036242
VYX,2024-08-15,3,True,490025.48,29884282.015190125,242.3405577058453,-324.52853237974796
WBTN,2024-08-15,2,False,304621.46,11330035.776124,-1832.5623258751034,-2399.4314159606965
YUMC,2024-08-15,3,True,390172.0,94284840.10920525,3460.4166945493453,2893.547604463752
SNDA,2024-08-19,2,False,6849900.0,2499549.3007946014,-2585.3492214272487,-2950.5449238190117
TMCI,2024-08-19,2,True,1010640.0,6268993.688292503,1536.722448729085,1171.5267463373223
GBDC,2024-08-20,3,True,1218310.0,24279527.548804283,-295.8028276182073,-476.86018375234283
LIND,2024-08-22,2,True,274630.15,2400172.0166015625,3577.2913019243774,3652.2082191644417
ATEC,2024-08-26,3,False,635098.48,23545450.686485767,5761.26496789802,5719.333091099831
BILL,2024-08-26,2,True,3138915.35,96759068.2544899,6526.554560635665,6484.622683837477
IMMR,2024-08-29,3,True,623725.4,12438804.212026596,-925.6162531469511,-1339.273865316811
LESL,2024-08-29,2,True,561600.0,13473916.619317055,1927.0657115842132,1513.4080994143535
BEN,2024-08-30,2,True,2629637.0,112158952.08740234,126.85136589911133,-271.56556688958307
CTRN,2024-08-30,2,True,383465.0,3055089.995880127,2231.9272352637477,1833.510302475053
HR,2024-09-04,2,False,276884.4,50100132.44338989,-909.802750849729,-1359.304992281585
PSEC,2024-09-04,2,True,12961000.0,19073119.18860197,-1959.0042953177406,-2408.5065367495968
UEC,2024-09-06,2,True,286090.0,29768800.25342226,7756.643420913157,7295.632029743489
PENN,2024-09-09,2,True,1275448.0,61783795.744190216,1161.7927164692387,670.5010228613539
VVX,2024-09-09,5,True,582960.0,7425628.380470276,927.2334511168611,435.94175750897637
MTDR,2024-09-10,4,True,279900.0,69238018.97632599,752.2444897441954,298.74053663703825
CODI,2024-09-12,2,False,501168.0,3322647.1944522858,426.99060165092504,222.34097266732311
RIG,2024-09-13,3,False,18585000.0,91543089.27147865,-1214.357808528875,-1381.6449826006635
FCUV,2024-09-18,2,True,600000.0,4686458.819480133,-4125.362816930681,-3949.684900447696
CRMT,2024-09-20,3,False,11052935.0,7655108.012561798,1808.3322421851856,1949.0288301622527
VRDN,2024-09-30,2,True,616312.0,53653107.7480793,-2496.0735484436245,-2278.164297925602
GDOT,2024-10-01,2,False,4767690.4,6173181.143712997,-1481.817267518271,-1242.7240311086864
SPG,2024-10-01,11,False,395664.5,298709027.13523865,-293.3397784763842,-54.24654206679983
LUV,2024-10-02,2,False,107704736.02,262394786.10237122,754.1675733119308,902.9148302265828
BHVN,2024-10-03,2,True,1999940.0,61030754.10938263,-2223.7721249135807,-2077.734625705327
DKL,2024-10-15,4,True,274911.0,7089607.513618469,994.0926204881739,1301.8097081156589
RRGB,2024-10-17,2,False,668515.18,2683437.5683259964,-1409.65715550387,-1237.6534943530332
AVK,2024-10-21,7,True,301604.64,2819970.805735588,215.99182569802352,168.70853620264455
HEI,2024-10-21,10,True,1907892.64,81408225.41671753,-1209.349963035444,-1256.633252530823
NRDS,2024-10-23,2,False,10551948.7,5985111.606550217,1771.8729601371133,1861.2229452664787
NSC,2024-10-25,2,False,512850.0,296469605.9451294,-62.82029272248239,74.77233346277652
TBBK,2024-10-30,3,False,530649.33,30411750.19853592,672.7995707797552,818.3413154643871
AIN,2024-11-05,4,True,317207.0,18685272.496948242,552.6845236475161,1105.3332665784085
NMFC,2024-11-06,3,True,2374962.08,6651087.137327194,-82.00264048251948,424.8296640316648
TRIN,2024-11-06,4,True,392798.26,7486017.716946602,1382.228704420409,1889.0610089345932
DINO,2024-11-07,2,True,293725.0,84913419.48156357,-1335.9887117159983,-783.8714463112902
RRGB,2024-11-07,2,False,469195.0,2656626.1504483223,-34.2802394694293,517.8370259352787
BGS,2024-11-08,2,False,514104.27,10195317.826347351,-2147.930719594182,-1438.8568849245341
DBD,2024-11-12,3,True,303629.12,10506223.488483429,1090.4263191685711,1682.4508807303812
GDOT,2024-11-12,2,False,3882249.0,4688963.508872986,-2208.7954328531127,-1616.7708712913027
CNC,2024-11-13,2,True,1250321.6,481395826.7660713,-565.9017386761851,-39.77718293861132
OSCR,2024-11-13,2,False,28865704.36,70948739.66479301,-1582.3003994187288,-1056.175843681155
MRVI,2024-11-14,2,False,1087625.0,14741183.46832037,-2647.356180579434,-2128.622260501166
SEDG,2024-11-14,2,False,2358048.0,95609679.52404499,2444.650637567571,2963.384557645839
EL,2024-11-15,2,True,10110534.1,430842146.00500107,620.0458023597354,1092.0142718519542
WSC,2024-11-15,2,True,348600.0,163366819.6854782,702.5857040806533,1174.554173572872
PSEC,2024-11-18,3,True,4456843.15,19007022.119309902,-648.4661507262489,-82.99127070160439
TRS,2024-11-18,2,True,260474.94,7581281.253681183,-1523.7292551357318,-958.2543751110871
XRAY,2024-11-18,2,True,310472.32,91819925.15807152,-75.48340962975509,489.99147039488946
ZETA,2024-11-18,6,True,2644689.04,219069128.29009056,1077.5988672710591,1643.0737472957035
AMRC,2024-11-19,2,True,1056800.0,12852516.417942047,-3052.668570830536,-2427.1726004435536
AZTA,2024-11-19,4,True,1288807.67,24738822.29906082,-338.3889422449037,287.1070281420785
HTLD,2024-11-20,2,True,626132.61,5418025.752902031,-1616.805750524885,-801.4147331371252
MBIN,2024-11-20,3,False,2052500.0,8017811.9664001465,667.3057253041483,1482.696742691908
RWAY,2024-11-20,2,True,419310.84,3691479.70140934,1040.95959056854,1856.3506079562999
GRNT,2024-11-21,4,True,297700.97,2927883.9396238327,-994.3460484118146,-21.79385245930504
KINS,2024-11-21,4,False,254882.28,3219405.392742157,923.2506204835483,1895.802816436058
IMNM,2024-11-25,3,True,1310007.72,8766991.844525337,-1418.8528225368386,-484.0875315508081
NGNE,2024-11-25,2,True,1460520.0,21344359.197616577,-3331.5463591536172,-2396.7810681675865
VVV,2024-12-02,2,True,494100.0,56442138.30579758,-678.080971460968,274.2464554304759
NCDL,2024-12-03,2,True,780750.0,3978113.7949085236,275.50772635204385,1216.5188890791828
GWAV,2024-12-04,2,True,314821.32,16555651.20871601,-6152.478286274917,-5334.4107508532425
RRGB,2024-12-04,2,False,8308717.71,2082429.3939614296,-2096.535996607366,-1278.4684611856912
DMLP,2024-12-05,2,True,911176.8,3284298.965950012,-686.7101732661305,168.93950461891265
EQBK,2024-12-05,4,True,520650.0,2960316.878185272,-1414.2190466472832,-558.5693687622401
GRNT,2024-12-06,3,True,265655.0,3784382.794959545,-730.9139036448822,94.47970581535763
TREE,2024-12-09,2,True,661085.0,17467310.51267624,705.0961416876269,1446.1920568021712
MMS,2024-12-13,2,False,499837.8,93141105.47039032,220.41370672232676,803.7046102868175
PLAY,2024-12-13,4,True,1752977.8,71025965.23306847,-2680.7324666249865,-2097.441563060496
TKO,2024-12-13,3,True,144400147.05,139275453.30486298,760.6008136306798,1343.8917171951703
BHRB,2024-12-16,3,False,590495.35,3017875.9016799927,-1022.7815357660871,-533.1325740278089
CRDF,2024-12-16,2,False,974399.0,13188692.949126959,-191.5079237929679,298.1410379453103
DINO,2024-12-16,2,True,521390.0,66825987.15063095,-52.258381377404824,437.3905803608734
DOW,2024-12-16,2,True,1311850.25,333391179.9987984,10.484264221574113,500.1332259598523
FISI,2024-12-16,15,True,835000.0,3304868.252544403,-542.919649137639,-53.27068739936075
NSC,2024-12-16,4,True,286637.91,294022670.21224976,395.2451150972411,884.8940768355193
OUST,2024-12-16,2,True,548278.38,11343081.934609413,-1182.7667645551962,-693.117802816918
SENS,2024-12-16,3,True,280624.54,3685700.672389984,3816.3488153187204,4305.9977770569985
TDW,2024-12-16,2,True,3005888.8,46298626.09466553,-1011.1230753064915,-521.4741135682133
CNC,2024-12-17,4,False,1003473.93,311834529.2639923,433.51318588870987,762.1026173644585
OXLC,2024-12-17,2,True,30073600.0,23136737.203338623,-1310.8253067294306,-982.2358752536819
XPRO,2024-12-17,2,True,698152.0,15513640.35686016,-1026.4781649450886,-697.8887334693399
FERG,2024-12-19,2,False,611231.04,380600992.10983276,-158.3311953849393,199.01675455710915
TXO,2024-12-19,2,False,1937150.0,2743986.460237503,2668.361608942316,3025.709558884364
COP,2024-12-20,2,False,1256795.0,858729727.631607,1012.3995287244993,1232.6545193580441
HR,2024-12-20,3,False,288424.0,57912220.02797127,306.58587510889816,526.840865742443
GEF,2024-12-23,2,True,283034.0,14702194.70588684,-612.8035266543285,-340.17932575171926
LW,2024-12-23,2,False,392250.0,219886246.0878563,-1365.9146574332783,-1093.2904565306692
PGNY,2024-12-26,2,True,5235560.0,23796470.856108665,4472.285412439109,4802.377995209096
QNRX,2024-12-27,4,True,599999.85,2236199.335085583,-5679.0865540541035,-5315.909114042773
SPG,2025-01-02,11,False,410348.06,272820307.95532227,214.4890571535092,721.1179224639626
NEOG,2025-01-16,2,True,418504.05,32141027.54649639,-4840.852412388154,-4127.909336582273
LAKE,2025-01-24,7,True,297174.0,2126341.114244461,-1889.1252169222,-1355.6375628245503
NBBK,2025-01-27,2,True,758165.0,4376692.248687744,-395.0605638667651,89.98840128807444
RLI,2025-01-27,4,True,804974.0,38095579.07512665,866.1409233081065,1351.1898884629459
ALLY,2025-01-29,2,True,1755528.06,140712856.19606018,-836.9158852064634,-262.7304672450309
ASH,2025-02-03,2,True,2211926.56,43747707.5047493,-1525.3256922091473,-885.1347458493664
CTOS,2025-02-03,2,False,65149080.0,4760577.723214626,-1447.8970976593403,-807.7061512995592
BUSE,2025-02-04,2,False,630379.31,8296086.175470352,-649.7143818727502,-9.006634410704262
MUR,2025-02-06,2,False,2693499.1,80580120.87555885,-1531.0103313907505,-936.2516530552165
EL,2025-02-07,2,True,5770426.2,353079350.56411743,-349.2293615176989,232.1283618522929
MRK,2025-02-07,2,False,1577499.9,1395223114.3484879,-241.70162653124606,339.6560968387458
TECX,2025-02-07,2,True,40249941.54,26079714.157915115,-4575.90712031825,-3994.549396948258
BZH,2025-02-10,5,True,749204.22,11195827.66005516,-515.4817861515971,-94.03225032794462
MTCH,2025-02-10,2,True,2152869.6,158613147.2525692,-1341.6906585639695,-920.241122740317
HP,2025-02-11,2,True,1562600.48,57615684.38959122,-2752.8149132800254,-2379.4920893255385
HLIT,2025-02-13,3,True,286142.55,16166303.586931229,-199.42308837949508,192.99699775100322
AMCR,2025-02-14,2,True,2000000.0,196769037.62170792,-557.4089366952758,-49.088433960886164
BHRB,2025-02-14,2,False,513660.0,2198738.9382743835,-768.212383205964,-259.8918804715744
FLNC,2025-02-14,2,False,261500.0,74718426.31203175,-1625.6084470121173,-1117.2879442777278
CMCO,2025-02-18,3,True,436503.5,14462440.63750267,-1190.2425083775495,-748.6455288843965
MBX,2025-02-19,2,False,4041511.2,3751700.0235795975,-312.1781777282706,65.29841913439193
AMTM,2025-02-20,2,False,2178658.0,46519404.50448036,398.5478457211033,719.123473813943
NE,2025-02-20,2,True,573538.8,52547445.767650604,-1683.4860702768794,-1362.91044218404
WYNN,2025-02-20,2,False,2194300.0,270049745.40462494,315.2349685099756,635.8105966028152
CRL,2025-02-21,2,True,1251685.57,171305727.79953003,-1337.7476318893114,-1080.0884068893038
SLDB,2025-02-21,3,False,26089240.2,27627025.797544718,-5087.1030563581035,-4829.443831358096
BHRB,2025-02-24,2,False,561450.0,2531518.635005951,-948.1923977508985,-573.3359285033498
MITK,2025-02-24,2,True,598350.0,5743333.080067635,-296.56479975156543,78.29166949598321
MTDR,2025-02-24,4,True,503411.0,60100502.42681503,-1673.8914019269619,-1299.0349326794133
SEPN,2025-02-24,2,True,6339743.0,7290834.350988865,5446.397133940039,5821.253603187587
PDFS,2025-02-25,2,True,1221445.64,6621387.258853912,-1899.3201023819688,-1513.2703165319322
WWW,2025-02-25,2,True,636414.0,27551605.737953186,615.1942532779249,1001.2440391279614
AMKR,2025-02-26,5,False,94999976.25,42217877.202949524,-1972.115098885309,-1610.8170222186095
FRPT,2025-02-26,5,False,659727.77,176522045.0101471,-2180.8513636180564,-1819.553286951357
TPL,2025-02-26,2,False,355802.09,147467099.65667725,-650.437278915404,-289.1392022487045
OSUR,2025-02-27,4,True,621767.78,3701469.699844122,-1897.0562539592997,-1624.2675990894254
PPTA,2025-02-27,5,False,260858.3,9684263.706641197,7199.383176408064,7472.1718312779385
PRG,2025-02-27,2,False,345016.5,22864665.798215866,414.073226750995,686.8618816208693
RCUS,2025-02-27,2,True,402764.0,13505486.35482788,-1311.94709897387,-1039.1584441039956
SIGI,2025-02-27,2,True,369870.0,49080520.42442322,312.13770318908036,584.9263580589547
SM,2025-02-27,2,True,260340.0,74532780.80623627,-2626.204001988821,-2353.4153471189466
SON,2025-02-27,2,True,1069880.0,41454550.66949844,-52.26318369538553,220.5254711744888
ACDC,2025-02-28,2,False,4348658.16,3153517.583119869,-261.28753843188707,-36.82887157663645
HII,2025-02-28,2,False,274751.5,152737806.33171082,2513.628411132918,2738.0870779881684
GO,2025-03-03,3,True,2435050.0,44270096.03759289,1677.637624306621,1920.8229617601808
JELD,2025-03-03,3,False,1033483.44,8746794.979367256,-3619.067264295602,-3375.881926842042
LINE,2025-03-03,2,False,2453370.48,68355581.69687271,-2972.8631786724436,-2729.6778412188837
